unit,ts,qty
2aa0a69e9630a8c74bb67c5f779f657b,2021-03-29,0
2aa0a69e9630a8c74bb67c5f779f657b,2021-04-05,0
2aa0a69e9630a8c74bb67c5f779f657b,2021-04-12,0
2aa0a69e9630a8c74bb67c5f779f657b,2021-04-19,0
2aa0a69e9630a8c74bb67c5f779f657b,2021-04-26,18
2aa0a69e9630a8c74bb67c5f779f657b,2021-05-03,530
2aa0a69e9630a8c74bb67c5f779f657b,2021-05-10,440
2aa0a69e9630a8c74bb67c5f779f657b,2021-05-17,506
2aa0a69e9630a8c74bb67c5f779f657b,2021-05-24,28
2aa0a69e9630a8c74bb67c5f779f657b,2021-05-31,0
2aa0a69e9630a8c74bb67c5f779f657b,2021-06-07,0
2aac0388929aa523fb80fd6b633fa66f,2021-03-08,0
2aac0388929aa523fb80fd6b633fa66f,2021-03-15,0
2aac0388929aa523fb80fd6b633fa66f,2021-03-22,0
2aac0388929aa523fb80fd6b633fa66f,2021-03-29,0
2aac0388929aa523fb80fd6b633fa66f,2021-04-05,0
2aac0388929aa523fb80fd6b633fa66f,2021-04-12,5
2aac0388929aa523fb80fd6b633fa66f,2021-04-19,0
2aac0388929aa523fb80fd6b633fa66f,2021-04-26,0
2aac0388929aa523fb80fd6b633fa66f,2021-05-03,0
2aac0388929aa523fb80fd6b633fa66f,2021-05-10,0
2aac0388929aa523fb80fd6b633fa66f,2021-05-17,0
2aac0388929aa523fb80fd6b633fa66f,2021-05-24,0
2aac0388929aa523fb80fd6b633fa66f,2021-05-31,0
2aac0388929aa523fb80fd6b633fa66f,2021-06-07,0
2ac971ea3fa8316c71d9826724e0d204,2021-03-08,0
2ac971ea3fa8316c71d9826724e0d204,2021-03-15,0
2ac971ea3fa8316c71d9826724e0d204,2021-03-22,0
2ac971ea3fa8316c71d9826724e0d204,2021-03-29,0
2ac971ea3fa8316c71d9826724e0d204,2021-04-05,0
2ac971ea3fa8316c71d9826724e0d204,2021-04-12,0
2ac971ea3fa8316c71d9826724e0d204,2021-04-19,0
2ac971ea3fa8316c71d9826724e0d204,2021-04-26,0
2ac971ea3fa8316c71d9826724e0d204,2021-05-03,0
2ac971ea3fa8316c71d9826724e0d204,2021-05-10,0
2ac971ea3fa8316c71d9826724e0d204,2021-05-17,0
2ac971ea3fa8316c71d9826724e0d204,2021-05-24,0
2ac971ea3fa8316c71d9826724e0d204,2021-05-31,0
2ac971ea3fa8316c71d9826724e0d204,2021-06-07,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-03-08,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-03-15,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-03-22,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-03-29,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-04-05,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-04-12,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-04-19,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-04-26,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-05-03,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-05-10,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-05-17,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-05-24,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-05-31,0
2b1d3edb765ec06b94f8114bfdcb1840,2021-06-07,0
2b6727d2f255fe82d76f3e195c08cd89,2021-03-08,0
2b6727d2f255fe82d76f3e195c08cd89,2021-03-15,0
2b6727d2f255fe82d76f3e195c08cd89,2021-03-22,0
2b6727d2f255fe82d76f3e195c08cd89,2021-03-29,0
2b6727d2f255fe82d76f3e195c08cd89,2021-04-05,0
2b6727d2f255fe82d76f3e195c08cd89,2021-04-12,0
2b6727d2f255fe82d76f3e195c08cd89,2021-04-19,0
2b6727d2f255fe82d76f3e195c08cd89,2021-04-26,0
2b6727d2f255fe82d76f3e195c08cd89,2021-05-03,95
2b6727d2f255fe82d76f3e195c08cd89,2021-05-10,0
2b6727d2f255fe82d76f3e195c08cd89,2021-05-17,0
2b6727d2f255fe82d76f3e195c08cd89,2021-05-24,0
2b6727d2f255fe82d76f3e195c08cd89,2021-05-31,0
2b6727d2f255fe82d76f3e195c08cd89,2021-06-07,0
2bab5e492dd52d72b8d9f15bd9063009,2021-03-08,0
2bab5e492dd52d72b8d9f15bd9063009,2021-03-15,1
2bab5e492dd52d72b8d9f15bd9063009,2021-03-22,0
2bab5e492dd52d72b8d9f15bd9063009,2021-03-29,4
2bab5e492dd52d72b8d9f15bd9063009,2021-04-05,0
2bab5e492dd52d72b8d9f15bd9063009,2021-04-12,1
2bab5e492dd52d72b8d9f15bd9063009,2021-04-19,5
2bab5e492dd52d72b8d9f15bd9063009,2021-04-26,6
2bab5e492dd52d72b8d9f15bd9063009,2021-05-03,-2
2bab5e492dd52d72b8d9f15bd9063009,2021-05-10,2
2bab5e492dd52d72b8d9f15bd9063009,2021-05-17,7
2bab5e492dd52d72b8d9f15bd9063009,2021-05-24,2
2bab5e492dd52d72b8d9f15bd9063009,2021-05-31,0
2bab5e492dd52d72b8d9f15bd9063009,2021-06-07,0
2bcf994716d73cb1df531aaa8692c809,2021-03-08,0
2bcf994716d73cb1df531aaa8692c809,2021-03-15,0
2bcf994716d73cb1df531aaa8692c809,2021-03-22,0
2bcf994716d73cb1df531aaa8692c809,2021-03-29,0
2bcf994716d73cb1df531aaa8692c809,2021-04-05,0
2bcf994716d73cb1df531aaa8692c809,2021-04-12,0
2bcf994716d73cb1df531aaa8692c809,2021-04-19,0
2bcf994716d73cb1df531aaa8692c809,2021-04-26,0
2bcf994716d73cb1df531aaa8692c809,2021-05-03,0
2bcf994716d73cb1df531aaa8692c809,2021-05-10,0
2bcf994716d73cb1df531aaa8692c809,2021-05-17,0
2bcf994716d73cb1df531aaa8692c809,2021-05-24,0
2bcf994716d73cb1df531aaa8692c809,2021-05-31,0
2bcf994716d73cb1df531aaa8692c809,2021-06-07,0
2c176fbf54aa20dfcce835456fdc3651,2021-03-08,0
2c176fbf54aa20dfcce835456fdc3651,2021-03-15,0
2c176fbf54aa20dfcce835456fdc3651,2021-03-22,0
2c176fbf54aa20dfcce835456fdc3651,2021-03-29,0
2c176fbf54aa20dfcce835456fdc3651,2021-04-05,0
2c176fbf54aa20dfcce835456fdc3651,2021-04-12,0
2c176fbf54aa20dfcce835456fdc3651,2021-04-19,0
2c176fbf54aa20dfcce835456fdc3651,2021-04-26,0
2c176fbf54aa20dfcce835456fdc3651,2021-05-03,6
2c176fbf54aa20dfcce835456fdc3651,2021-05-10,0
2c176fbf54aa20dfcce835456fdc3651,2021-05-17,0
2c176fbf54aa20dfcce835456fdc3651,2021-05-24,0
2c176fbf54aa20dfcce835456fdc3651,2021-05-31,0
2c176fbf54aa20dfcce835456fdc3651,2021-06-07,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-03-08,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-03-15,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-03-22,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-03-29,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-04-05,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-04-12,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-04-19,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-04-26,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-05-03,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-05-10,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-05-17,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-05-24,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-05-31,0
2c8dfb69edf3b395ba3e1f6042c954cc,2021-06-07,0
2c93268674429ea6908dfe9a532fd8cc,2021-03-08,0
2c93268674429ea6908dfe9a532fd8cc,2021-03-15,0
2c93268674429ea6908dfe9a532fd8cc,2021-03-22,0
2c93268674429ea6908dfe9a532fd8cc,2021-03-29,0
2c93268674429ea6908dfe9a532fd8cc,2021-04-05,0
2c93268674429ea6908dfe9a532fd8cc,2021-04-12,0
2c93268674429ea6908dfe9a532fd8cc,2021-04-19,0
2c93268674429ea6908dfe9a532fd8cc,2021-04-26,0
2c93268674429ea6908dfe9a532fd8cc,2021-05-03,0
2c93268674429ea6908dfe9a532fd8cc,2021-05-10,0
2c93268674429ea6908dfe9a532fd8cc,2021-05-17,0
2c93268674429ea6908dfe9a532fd8cc,2021-05-24,0
2c93268674429ea6908dfe9a532fd8cc,2021-05-31,0
2c93268674429ea6908dfe9a532fd8cc,2021-06-07,0
2d6951ca8568bf3d3c50064179206842,2021-03-08,0
2d6951ca8568bf3d3c50064179206842,2021-03-15,0
2d6951ca8568bf3d3c50064179206842,2021-03-22,0
2d6951ca8568bf3d3c50064179206842,2021-03-29,0
2d6951ca8568bf3d3c50064179206842,2021-04-05,0
2d6951ca8568bf3d3c50064179206842,2021-04-12,0
2d6951ca8568bf3d3c50064179206842,2021-04-19,0
2d6951ca8568bf3d3c50064179206842,2021-04-26,0
2d6951ca8568bf3d3c50064179206842,2021-05-03,0
2d6951ca8568bf3d3c50064179206842,2021-05-10,0
2d6951ca8568bf3d3c50064179206842,2021-05-17,0
2d6951ca8568bf3d3c50064179206842,2021-05-24,0
2d6951ca8568bf3d3c50064179206842,2021-05-31,0
2d6951ca8568bf3d3c50064179206842,2021-06-07,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-03-08,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-03-15,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-03-22,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-03-29,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-04-05,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-04-12,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-04-19,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-04-26,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-05-03,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-05-10,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-05-17,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-05-24,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-05-31,0
2e09fa8bb3d01754d6dbf1733417cf17,2021-06-07,0
2e1697537caf9cb17d81e49feeb79914,2021-03-08,0
2e1697537caf9cb17d81e49feeb79914,2021-03-15,1
2e1697537caf9cb17d81e49feeb79914,2021-03-22,0
2e1697537caf9cb17d81e49feeb79914,2021-03-29,0
2e1697537caf9cb17d81e49feeb79914,2021-04-05,19
2e1697537caf9cb17d81e49feeb79914,2021-04-12,110
2e1697537caf9cb17d81e49feeb79914,2021-04-19,206
2e1697537caf9cb17d81e49feeb79914,2021-04-26,1
2e1697537caf9cb17d81e49feeb79914,2021-05-03,-191
2e1697537caf9cb17d81e49feeb79914,2021-05-10,52
2e1697537caf9cb17d81e49feeb79914,2021-05-17,-21
2e1697537caf9cb17d81e49feeb79914,2021-05-24,3
2e1697537caf9cb17d81e49feeb79914,2021-05-31,0
2e1697537caf9cb17d81e49feeb79914,2021-06-07,0
2e1992b6aabb7cc7a0991ed9ec84f351,2021-03-08,88
2e1992b6aabb7cc7a0991ed9ec84f351,2021-03-15,75
2e1992b6aabb7cc7a0991ed9ec84f351,2021-03-22,45
2e1992b6aabb7cc7a0991ed9ec84f351,2021-03-29,184
2e1992b6aabb7cc7a0991ed9ec84f351,2021-04-05,88
2e1992b6aabb7cc7a0991ed9ec84f351,2021-04-12,58
2e1992b6aabb7cc7a0991ed9ec84f351,2021-04-19,-55
2e1992b6aabb7cc7a0991ed9ec84f351,2021-04-26,121
2e1992b6aabb7cc7a0991ed9ec84f351,2021-05-03,37
2e1992b6aabb7cc7a0991ed9ec84f351,2021-05-10,-82
2e1992b6aabb7cc7a0991ed9ec84f351,2021-05-17,132
2e1992b6aabb7cc7a0991ed9ec84f351,2021-05-24,13
2e1992b6aabb7cc7a0991ed9ec84f351,2021-05-31,0
2e1992b6aabb7cc7a0991ed9ec84f351,2021-06-07,0
2e837ac08f48de71dd32dc311e354810,2021-03-08,42
2e837ac08f48de71dd32dc311e354810,2021-03-15,0
2e837ac08f48de71dd32dc311e354810,2021-03-22,0
2e837ac08f48de71dd32dc311e354810,2021-03-29,0
2e837ac08f48de71dd32dc311e354810,2021-04-05,0
2e837ac08f48de71dd32dc311e354810,2021-04-12,0
2e837ac08f48de71dd32dc311e354810,2021-04-19,0
2e837ac08f48de71dd32dc311e354810,2021-04-26,0
2e837ac08f48de71dd32dc311e354810,2021-05-03,0
2e837ac08f48de71dd32dc311e354810,2021-05-10,0
2e837ac08f48de71dd32dc311e354810,2021-05-17,0
2e837ac08f48de71dd32dc311e354810,2021-05-24,0
2e837ac08f48de71dd32dc311e354810,2021-05-31,0
2e837ac08f48de71dd32dc311e354810,2021-06-07,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-03-08,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-03-15,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-03-22,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-03-29,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-04-05,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-04-12,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-04-19,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-04-26,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-05-03,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-05-10,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-05-17,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-05-24,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-05-31,0
2e9772baa6ebfd10b3f683a2d0028ac8,2021-06-07,0
2ed44f37ba178399f04eccb01d71ea76,2021-03-08,0
2ed44f37ba178399f04eccb01d71ea76,2021-03-15,0
2ed44f37ba178399f04eccb01d71ea76,2021-03-22,0
2ed44f37ba178399f04eccb01d71ea76,2021-03-29,0
2ed44f37ba178399f04eccb01d71ea76,2021-04-05,0
2ed44f37ba178399f04eccb01d71ea76,2021-04-12,0
2ed44f37ba178399f04eccb01d71ea76,2021-04-19,0
2ed44f37ba178399f04eccb01d71ea76,2021-04-26,0
2ed44f37ba178399f04eccb01d71ea76,2021-05-03,0
2ed44f37ba178399f04eccb01d71ea76,2021-05-10,0
2ed44f37ba178399f04eccb01d71ea76,2021-05-17,0
2ed44f37ba178399f04eccb01d71ea76,2021-05-24,0
2ed44f37ba178399f04eccb01d71ea76,2021-05-31,0
2ed44f37ba178399f04eccb01d71ea76,2021-06-07,0
2efebc92b2d6af6265d894fcd855e417,2021-03-08,0
2efebc92b2d6af6265d894fcd855e417,2021-03-15,0
2efebc92b2d6af6265d894fcd855e417,2021-03-22,0
2efebc92b2d6af6265d894fcd855e417,2021-03-29,0
2efebc92b2d6af6265d894fcd855e417,2021-04-05,0
2efebc92b2d6af6265d894fcd855e417,2021-04-12,0
2efebc92b2d6af6265d894fcd855e417,2021-04-19,0
2efebc92b2d6af6265d894fcd855e417,2021-04-26,0
2efebc92b2d6af6265d894fcd855e417,2021-05-03,0
2efebc92b2d6af6265d894fcd855e417,2021-05-10,0
2efebc92b2d6af6265d894fcd855e417,2021-05-17,0
2efebc92b2d6af6265d894fcd855e417,2021-05-24,0
2efebc92b2d6af6265d894fcd855e417,2021-05-31,0
2efebc92b2d6af6265d894fcd855e417,2021-06-07,0
2effa036807329a88056093fabb07ce6,2021-03-08,0
2effa036807329a88056093fabb07ce6,2021-03-15,0
2effa036807329a88056093fabb07ce6,2021-03-22,0
2effa036807329a88056093fabb07ce6,2021-03-29,0
2effa036807329a88056093fabb07ce6,2021-04-05,0
2effa036807329a88056093fabb07ce6,2021-04-12,0
2effa036807329a88056093fabb07ce6,2021-04-19,0
2effa036807329a88056093fabb07ce6,2021-04-26,0
2effa036807329a88056093fabb07ce6,2021-05-03,0
2effa036807329a88056093fabb07ce6,2021-05-10,0
2effa036807329a88056093fabb07ce6,2021-05-17,0
2effa036807329a88056093fabb07ce6,2021-05-24,0
2effa036807329a88056093fabb07ce6,2021-05-31,0
2effa036807329a88056093fabb07ce6,2021-06-07,0
2f3f91abf4612aed8242157698c2e91a,2021-03-08,0
2f3f91abf4612aed8242157698c2e91a,2021-03-15,0
2f3f91abf4612aed8242157698c2e91a,2021-03-22,0
2f3f91abf4612aed8242157698c2e91a,2021-03-29,0
2f3f91abf4612aed8242157698c2e91a,2021-04-05,0
2f3f91abf4612aed8242157698c2e91a,2021-04-12,0
2f3f91abf4612aed8242157698c2e91a,2021-04-19,0
2f3f91abf4612aed8242157698c2e91a,2021-04-26,0
2f3f91abf4612aed8242157698c2e91a,2021-05-03,0
2f3f91abf4612aed8242157698c2e91a,2021-05-10,0
2f3f91abf4612aed8242157698c2e91a,2021-05-17,0
2f3f91abf4612aed8242157698c2e91a,2021-05-24,0
2f3f91abf4612aed8242157698c2e91a,2021-05-31,0
2f3f91abf4612aed8242157698c2e91a,2021-06-07,0
2f7a999decf655e28e87ecd70f90cafd,2021-03-08,0
2f7a999decf655e28e87ecd70f90cafd,2021-03-15,0
2f7a999decf655e28e87ecd70f90cafd,2021-03-22,0
2f7a999decf655e28e87ecd70f90cafd,2021-03-29,0
2f7a999decf655e28e87ecd70f90cafd,2021-04-05,0
2f7a999decf655e28e87ecd70f90cafd,2021-04-12,0
2f7a999decf655e28e87ecd70f90cafd,2021-04-19,0
2f7a999decf655e28e87ecd70f90cafd,2021-04-26,0
2f7a999decf655e28e87ecd70f90cafd,2021-05-03,17
2f7a999decf655e28e87ecd70f90cafd,2021-05-10,0
2f7a999decf655e28e87ecd70f90cafd,2021-05-17,0
2f7a999decf655e28e87ecd70f90cafd,2021-05-24,0
2f7a999decf655e28e87ecd70f90cafd,2021-05-31,0
2f7a999decf655e28e87ecd70f90cafd,2021-06-07,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-03-08,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-03-15,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-03-22,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-03-29,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-04-05,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-04-12,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-04-19,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-04-26,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-05-03,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-05-10,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-05-17,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-05-24,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-05-31,0
2fe950b8b6c328c3dc76420a3a3387d3,2021-06-07,0
3089e6be2ff94a450b62d5c940194a39,2021-03-08,0
3089e6be2ff94a450b62d5c940194a39,2021-03-15,0
3089e6be2ff94a450b62d5c940194a39,2021-03-22,0
3089e6be2ff94a450b62d5c940194a39,2021-03-29,0
3089e6be2ff94a450b62d5c940194a39,2021-04-05,0
3089e6be2ff94a450b62d5c940194a39,2021-04-12,0
3089e6be2ff94a450b62d5c940194a39,2021-04-19,0
3089e6be2ff94a450b62d5c940194a39,2021-04-26,0
3089e6be2ff94a450b62d5c940194a39,2021-05-03,0
3089e6be2ff94a450b62d5c940194a39,2021-05-10,0
3089e6be2ff94a450b62d5c940194a39,2021-05-17,0
3089e6be2ff94a450b62d5c940194a39,2021-05-24,0
3089e6be2ff94a450b62d5c940194a39,2021-05-31,0
3089e6be2ff94a450b62d5c940194a39,2021-06-07,0
316b9c0bbb532b529dd03cc7f695afc9,2021-03-08,0
316b9c0bbb532b529dd03cc7f695afc9,2021-03-15,0
316b9c0bbb532b529dd03cc7f695afc9,2021-03-22,0
316b9c0bbb532b529dd03cc7f695afc9,2021-03-29,0
316b9c0bbb532b529dd03cc7f695afc9,2021-04-05,0
316b9c0bbb532b529dd03cc7f695afc9,2021-04-12,0
316b9c0bbb532b529dd03cc7f695afc9,2021-04-19,0
316b9c0bbb532b529dd03cc7f695afc9,2021-04-26,0
316b9c0bbb532b529dd03cc7f695afc9,2021-05-03,0
316b9c0bbb532b529dd03cc7f695afc9,2021-05-10,0
316b9c0bbb532b529dd03cc7f695afc9,2021-05-17,0
316b9c0bbb532b529dd03cc7f695afc9,2021-05-24,0
316b9c0bbb532b529dd03cc7f695afc9,2021-05-31,0
316b9c0bbb532b529dd03cc7f695afc9,2021-06-07,0
326cb18b045e5baefa90bbc2e8d52a32,2021-03-08,0
326cb18b045e5baefa90bbc2e8d52a32,2021-03-15,0
326cb18b045e5baefa90bbc2e8d52a32,2021-03-22,0
326cb18b045e5baefa90bbc2e8d52a32,2021-03-29,0
326cb18b045e5baefa90bbc2e8d52a32,2021-04-05,0
326cb18b045e5baefa90bbc2e8d52a32,2021-04-12,0
326cb18b045e5baefa90bbc2e8d52a32,2021-04-19,0
326cb18b045e5baefa90bbc2e8d52a32,2021-04-26,0
326cb18b045e5baefa90bbc2e8d52a32,2021-05-03,0
326cb18b045e5baefa90bbc2e8d52a32,2021-05-10,0
326cb18b045e5baefa90bbc2e8d52a32,2021-05-17,0
326cb18b045e5baefa90bbc2e8d52a32,2021-05-24,0
326cb18b045e5baefa90bbc2e8d52a32,2021-05-31,0
326cb18b045e5baefa90bbc2e8d52a32,2021-06-07,0
327a340a41e8a1a544e923c865e5f89e,2021-03-08,0
327a340a41e8a1a544e923c865e5f89e,2021-03-15,0
327a340a41e8a1a544e923c865e5f89e,2021-03-22,0
327a340a41e8a1a544e923c865e5f89e,2021-03-29,348
327a340a41e8a1a544e923c865e5f89e,2021-04-05,88
327a340a41e8a1a544e923c865e5f89e,2021-04-12,0
327a340a41e8a1a544e923c865e5f89e,2021-04-19,37
327a340a41e8a1a544e923c865e5f89e,2021-04-26,0
327a340a41e8a1a544e923c865e5f89e,2021-05-03,0
327a340a41e8a1a544e923c865e5f89e,2021-05-10,0
327a340a41e8a1a544e923c865e5f89e,2021-05-17,0
327a340a41e8a1a544e923c865e5f89e,2021-05-24,0
327a340a41e8a1a544e923c865e5f89e,2021-05-31,0
327a340a41e8a1a544e923c865e5f89e,2021-06-07,0
32f3048da47f7f33319630b0d2ec3810,2021-03-08,0
32f3048da47f7f33319630b0d2ec3810,2021-03-15,0
32f3048da47f7f33319630b0d2ec3810,2021-03-22,0
32f3048da47f7f33319630b0d2ec3810,2021-03-29,0
32f3048da47f7f33319630b0d2ec3810,2021-04-05,0
32f3048da47f7f33319630b0d2ec3810,2021-04-12,0
32f3048da47f7f33319630b0d2ec3810,2021-04-19,0
32f3048da47f7f33319630b0d2ec3810,2021-04-26,0
32f3048da47f7f33319630b0d2ec3810,2021-05-03,0
32f3048da47f7f33319630b0d2ec3810,2021-05-10,0
32f3048da47f7f33319630b0d2ec3810,2021-05-17,0
32f3048da47f7f33319630b0d2ec3810,2021-05-24,0
32f3048da47f7f33319630b0d2ec3810,2021-05-31,0
32f3048da47f7f33319630b0d2ec3810,2021-06-07,0
3311ec64604741a914e0441c731dde71,2021-03-08,0
3311ec64604741a914e0441c731dde71,2021-03-15,0
3311ec64604741a914e0441c731dde71,2021-03-22,0
3311ec64604741a914e0441c731dde71,2021-03-29,0
3311ec64604741a914e0441c731dde71,2021-04-05,127
3311ec64604741a914e0441c731dde71,2021-04-12,4
3311ec64604741a914e0441c731dde71,2021-04-19,4
3311ec64604741a914e0441c731dde71,2021-04-26,5
3311ec64604741a914e0441c731dde71,2021-05-03,-2
3311ec64604741a914e0441c731dde71,2021-05-10,5
3311ec64604741a914e0441c731dde71,2021-05-17,99
3311ec64604741a914e0441c731dde71,2021-05-24,2
3311ec64604741a914e0441c731dde71,2021-05-31,0
3311ec64604741a914e0441c731dde71,2021-06-07,0
3350dd4e8132d27672c5a09cd15a2d70,2021-03-08,0
3350dd4e8132d27672c5a09cd15a2d70,2021-03-15,0
3350dd4e8132d27672c5a09cd15a2d70,2021-03-22,0
3350dd4e8132d27672c5a09cd15a2d70,2021-03-29,0
3350dd4e8132d27672c5a09cd15a2d70,2021-04-05,0
3350dd4e8132d27672c5a09cd15a2d70,2021-04-12,0
3350dd4e8132d27672c5a09cd15a2d70,2021-04-19,0
3350dd4e8132d27672c5a09cd15a2d70,2021-04-26,0
3350dd4e8132d27672c5a09cd15a2d70,2021-05-03,0
3350dd4e8132d27672c5a09cd15a2d70,2021-05-10,0
3350dd4e8132d27672c5a09cd15a2d70,2021-05-17,0
3350dd4e8132d27672c5a09cd15a2d70,2021-05-24,0
3350dd4e8132d27672c5a09cd15a2d70,2021-05-31,0
3350dd4e8132d27672c5a09cd15a2d70,2021-06-07,0
33c6a63cf584680949a927b5f2b4a597,2021-03-08,12
33c6a63cf584680949a927b5f2b4a597,2021-03-15,9
33c6a63cf584680949a927b5f2b4a597,2021-03-22,3
33c6a63cf584680949a927b5f2b4a597,2021-03-29,7
33c6a63cf584680949a927b5f2b4a597,2021-04-05,26
33c6a63cf584680949a927b5f2b4a597,2021-04-12,46
33c6a63cf584680949a927b5f2b4a597,2021-04-19,1
33c6a63cf584680949a927b5f2b4a597,2021-04-26,94
33c6a63cf584680949a927b5f2b4a597,2021-05-03,125
33c6a63cf584680949a927b5f2b4a597,2021-05-10,8
33c6a63cf584680949a927b5f2b4a597,2021-05-17,36
33c6a63cf584680949a927b5f2b4a597,2021-05-24,8
33c6a63cf584680949a927b5f2b4a597,2021-05-31,0
33c6a63cf584680949a927b5f2b4a597,2021-06-07,0
33f817660553b40a58e3a6391b550f74,2021-03-08,0
33f817660553b40a58e3a6391b550f74,2021-03-15,0
33f817660553b40a58e3a6391b550f74,2021-03-22,0
33f817660553b40a58e3a6391b550f74,2021-03-29,0
33f817660553b40a58e3a6391b550f74,2021-04-05,0
33f817660553b40a58e3a6391b550f74,2021-04-12,0
33f817660553b40a58e3a6391b550f74,2021-04-19,0
33f817660553b40a58e3a6391b550f74,2021-04-26,0
33f817660553b40a58e3a6391b550f74,2021-05-03,0
33f817660553b40a58e3a6391b550f74,2021-05-10,0
33f817660553b40a58e3a6391b550f74,2021-05-17,0
33f817660553b40a58e3a6391b550f74,2021-05-24,0
33f817660553b40a58e3a6391b550f74,2021-05-31,0
33f817660553b40a58e3a6391b550f74,2021-06-07,0
34848edd8585c1cd5ec7e11b81092881,2021-03-08,0
34848edd8585c1cd5ec7e11b81092881,2021-03-15,0
34848edd8585c1cd5ec7e11b81092881,2021-03-22,0
34848edd8585c1cd5ec7e11b81092881,2021-03-29,0
34848edd8585c1cd5ec7e11b81092881,2021-04-05,0
34848edd8585c1cd5ec7e11b81092881,2021-04-12,0
34848edd8585c1cd5ec7e11b81092881,2021-04-19,0
34848edd8585c1cd5ec7e11b81092881,2021-04-26,0
34848edd8585c1cd5ec7e11b81092881,2021-05-03,0
34848edd8585c1cd5ec7e11b81092881,2021-05-10,0
34848edd8585c1cd5ec7e11b81092881,2021-05-17,0
34848edd8585c1cd5ec7e11b81092881,2021-05-24,0
34848edd8585c1cd5ec7e11b81092881,2021-05-31,0
34848edd8585c1cd5ec7e11b81092881,2021-06-07,0
348e0131640a006ea48247be3a0084d0,2021-03-08,0
348e0131640a006ea48247be3a0084d0,2021-03-15,0
348e0131640a006ea48247be3a0084d0,2021-03-22,0
348e0131640a006ea48247be3a0084d0,2021-03-29,0
348e0131640a006ea48247be3a0084d0,2021-04-05,0
348e0131640a006ea48247be3a0084d0,2021-04-12,0
348e0131640a006ea48247be3a0084d0,2021-04-19,0
348e0131640a006ea48247be3a0084d0,2021-04-26,0
