,unit,ts,qty
20,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-03-22,0.0
27,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-03-29,5.562523735893819
34,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-04-05,2.347569783529707
41,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-04-12,63.78958765666198
48,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-04-19,5.86282942030175
55,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-04-26,0.0
62,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-05-03,0.0
69,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-05-10,0.0
76,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-05-17,50.54129155476903
83,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-05-24,0.0
90,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-05-31,55.62169011433343
97,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-06-07,4.165019565158673
6,0e175112d5cac67276e39e448641f77b,2021-03-08,2043.666666666686
13,0e175112d5cac67276e39e448641f77b,2021-03-15,0.0
20,0e175112d5cac67276e39e448641f77b,2021-03-22,0.0
27,0e175112d5cac67276e39e448641f77b,2021-03-29,0.0
34,0e175112d5cac67276e39e448641f77b,2021-04-05,0.0
41,0e175112d5cac67276e39e448641f77b,2021-04-12,0.0
48,0e175112d5cac67276e39e448641f77b,2021-04-19,0.0
55,0e175112d5cac67276e39e448641f77b,2021-04-26,0.0
62,0e175112d5cac67276e39e448641f77b,2021-05-03,0.0
69,0e175112d5cac67276e39e448641f77b,2021-05-10,0.0
76,0e175112d5cac67276e39e448641f77b,2021-05-17,0.0
83,0e175112d5cac67276e39e448641f77b,2021-05-24,0.0
90,0e175112d5cac67276e39e448641f77b,2021-05-31,0.0
97,0e175112d5cac67276e39e448641f77b,2021-06-07,0.0
6,10fb45bd0e2cf2f1614d884378866900,2021-03-08,403.2752821180411
13,10fb45bd0e2cf2f1614d884378866900,2021-03-15,0.0
20,10fb45bd0e2cf2f1614d884378866900,2021-03-22,0.0
27,10fb45bd0e2cf2f1614d884378866900,2021-03-29,0.0
34,10fb45bd0e2cf2f1614d884378866900,2021-04-05,0.0
41,10fb45bd0e2cf2f1614d884378866900,2021-04-12,0.0
48,10fb45bd0e2cf2f1614d884378866900,2021-04-19,0.0
55,10fb45bd0e2cf2f1614d884378866900,2021-04-26,0.0
62,10fb45bd0e2cf2f1614d884378866900,2021-05-03,0.0
69,10fb45bd0e2cf2f1614d884378866900,2021-05-10,0.0
76,10fb45bd0e2cf2f1614d884378866900,2021-05-17,0.0
83,10fb45bd0e2cf2f1614d884378866900,2021-05-24,0.0
90,10fb45bd0e2cf2f1614d884378866900,2021-05-31,0.0
97,10fb45bd0e2cf2f1614d884378866900,2021-06-07,0.0
6,9816a79b473e35220736b24670051394,2021-03-08,147.0000000000182
13,9816a79b473e35220736b24670051394,2021-03-15,0.0
20,9816a79b473e35220736b24670051394,2021-03-22,0.0
27,9816a79b473e35220736b24670051394,2021-03-29,177.99999999996726
34,9816a79b473e35220736b24670051394,2021-04-05,0.0
41,9816a79b473e35220736b24670051394,2021-04-12,0.0
48,9816a79b473e35220736b24670051394,2021-04-19,0.0
55,9816a79b473e35220736b24670051394,2021-04-26,0.0
62,9816a79b473e35220736b24670051394,2021-05-03,0.0
69,9816a79b473e35220736b24670051394,2021-05-10,0.0
76,9816a79b473e35220736b24670051394,2021-05-17,0.0
83,9816a79b473e35220736b24670051394,2021-05-24,0.0
90,9816a79b473e35220736b24670051394,2021-05-31,75.00000000005093
97,9816a79b473e35220736b24670051394,2021-06-07,0.0
6,286c852c4ad7521da0fa99a452405fc0,2021-03-08,0.6710069444444995
13,286c852c4ad7521da0fa99a452405fc0,2021-03-15,0.0
20,286c852c4ad7521da0fa99a452405fc0,2021-03-22,1.787109375000071
27,286c852c4ad7521da0fa99a452405fc0,2021-03-29,0.0
34,286c852c4ad7521da0fa99a452405fc0,2021-04-05,0.0
41,286c852c4ad7521da0fa99a452405fc0,2021-04-12,0.0
48,286c852c4ad7521da0fa99a452405fc0,2021-04-19,0.0
55,286c852c4ad7521da0fa99a452405fc0,2021-04-26,0.0
62,286c852c4ad7521da0fa99a452405fc0,2021-05-03,0.0
69,286c852c4ad7521da0fa99a452405fc0,2021-05-10,0.0
76,286c852c4ad7521da0fa99a452405fc0,2021-05-17,0.0
83,286c852c4ad7521da0fa99a452405fc0,2021-05-24,0.0
90,286c852c4ad7521da0fa99a452405fc0,2021-05-31,0.0
97,286c852c4ad7521da0fa99a452405fc0,2021-06-07,0.0
6,33f8d59fdea419e16fa2093ca1c1c04b,2021-03-08,179.66666666666242
13,33f8d59fdea419e16fa2093ca1c1c04b,2021-03-15,0.0
20,33f8d59fdea419e16fa2093ca1c1c04b,2021-03-22,0.0
27,33f8d59fdea419e16fa2093ca1c1c04b,2021-03-29,0.0
34,33f8d59fdea419e16fa2093ca1c1c04b,2021-04-05,0.0
41,33f8d59fdea419e16fa2093ca1c1c04b,2021-04-12,0.0
48,33f8d59fdea419e16fa2093ca1c1c04b,2021-04-19,0.0
55,33f8d59fdea419e16fa2093ca1c1c04b,2021-04-26,0.0
62,33f8d59fdea419e16fa2093ca1c1c04b,2021-05-03,0.0
69,33f8d59fdea419e16fa2093ca1c1c04b,2021-05-10,255.6666666666688
76,33f8d59fdea419e16fa2093ca1c1c04b,2021-05-17,94.5
83,33f8d59fdea419e16fa2093ca1c1c04b,2021-05-24,0.0
90,33f8d59fdea419e16fa2093ca1c1c04b,2021-05-31,0.0
97,33f8d59fdea419e16fa2093ca1c1c04b,2021-06-07,37.66666666667061
6,af4c24a497d3185962f14fcd00a7264a,2021-03-08,336.0000000000048
13,af4c24a497d3185962f14fcd00a7264a,2021-03-15,0.0
20,af4c24a497d3185962f14fcd00a7264a,2021-03-22,0.0
27,af4c24a497d3185962f14fcd00a7264a,2021-03-29,63.66666666666288
34,af4c24a497d3185962f14fcd00a7264a,2021-04-05,0.0
41,af4c24a497d3185962f14fcd00a7264a,2021-04-12,0.0
48,af4c24a497d3185962f14fcd00a7264a,2021-04-19,224.33333333333462
55,af4c24a497d3185962f14fcd00a7264a,2021-04-26,21.333333333333314
62,af4c24a497d3185962f14fcd00a7264a,2021-05-03,0.0
69,af4c24a497d3185962f14fcd00a7264a,2021-05-10,0.0
76,af4c24a497d3185962f14fcd00a7264a,2021-05-17,101.66666666666669
83,af4c24a497d3185962f14fcd00a7264a,2021-05-24,1079.3333333333371
90,af4c24a497d3185962f14fcd00a7264a,2021-05-31,37.66666666666697
97,af4c24a497d3185962f14fcd00a7264a,2021-06-07,0.0
6,b570162d61dbb25817c483fd265a9a71,2021-03-08,0.0
13,b570162d61dbb25817c483fd265a9a71,2021-03-15,0.0
20,b570162d61dbb25817c483fd265a9a71,2021-03-22,0.0
27,b570162d61dbb25817c483fd265a9a71,2021-03-29,0.0
34,b570162d61dbb25817c483fd265a9a71,2021-04-05,0.6666666666706043
41,b570162d61dbb25817c483fd265a9a71,2021-04-12,0.0
48,b570162d61dbb25817c483fd265a9a71,2021-04-19,0.0
55,b570162d61dbb25817c483fd265a9a71,2021-04-26,0.0
62,b570162d61dbb25817c483fd265a9a71,2021-05-03,0.0
69,b570162d61dbb25817c483fd265a9a71,2021-05-10,0.0
76,b570162d61dbb25817c483fd265a9a71,2021-05-17,0.0
83,b570162d61dbb25817c483fd265a9a71,2021-05-24,0.0
90,b570162d61dbb25817c483fd265a9a71,2021-05-31,0.0
97,b570162d61dbb25817c483fd265a9a71,2021-06-07,0.0
6,177edd72c1ac8288ecdcf91f0dd3af37,2021-03-08,105.99999999999636
13,177edd72c1ac8288ecdcf91f0dd3af37,2021-03-15,0.0
20,177edd72c1ac8288ecdcf91f0dd3af37,2021-03-22,174.66666666667038
27,177edd72c1ac8288ecdcf91f0dd3af37,2021-03-29,30.666666666666515
34,177edd72c1ac8288ecdcf91f0dd3af37,2021-04-05,245.99999999999994
41,177edd72c1ac8288ecdcf91f0dd3af37,2021-04-12,7.333333333333485
48,177edd72c1ac8288ecdcf91f0dd3af37,2021-04-19,0.0
55,177edd72c1ac8288ecdcf91f0dd3af37,2021-04-26,0.0
62,177edd72c1ac8288ecdcf91f0dd3af37,2021-05-03,0.0
69,177edd72c1ac8288ecdcf91f0dd3af37,2021-05-10,0.0
76,177edd72c1ac8288ecdcf91f0dd3af37,2021-05-17,0.0
83,177edd72c1ac8288ecdcf91f0dd3af37,2021-05-24,141.3333333333302
90,177edd72c1ac8288ecdcf91f0dd3af37,2021-05-31,0.0
97,177edd72c1ac8288ecdcf91f0dd3af37,2021-06-07,0.0
6,9660fec64242e74f8c017cb2dc1c20b9,2021-03-08,0.0
13,9660fec64242e74f8c017cb2dc1c20b9,2021-03-15,3.1666666666664014
20,9660fec64242e74f8c017cb2dc1c20b9,2021-03-22,0.0
27,9660fec64242e74f8c017cb2dc1c20b9,2021-03-29,0.0
34,9660fec64242e74f8c017cb2dc1c20b9,2021-04-05,0.0
41,9660fec64242e74f8c017cb2dc1c20b9,2021-04-12,0.0
48,9660fec64242e74f8c017cb2dc1c20b9,2021-04-19,0.0
55,9660fec64242e74f8c017cb2dc1c20b9,2021-04-26,0.0
62,9660fec64242e74f8c017cb2dc1c20b9,2021-05-03,0.0
69,9660fec64242e74f8c017cb2dc1c20b9,2021-05-10,0.0
76,9660fec64242e74f8c017cb2dc1c20b9,2021-05-17,0.0
83,9660fec64242e74f8c017cb2dc1c20b9,2021-05-24,0.0
90,9660fec64242e74f8c017cb2dc1c20b9,2021-05-31,0.0
97,9660fec64242e74f8c017cb2dc1c20b9,2021-06-07,0.0
6,faff848dbacb62f976f9bca84670a7cd,2021-03-08,169.33333333331575
13,faff848dbacb62f976f9bca84670a7cd,2021-03-15,404.66666666668425
20,faff848dbacb62f976f9bca84670a7cd,2021-03-22,1.3333333333339397
27,faff848dbacb62f976f9bca84670a7cd,2021-03-29,0.0
34,faff848dbacb62f976f9bca84670a7cd,2021-04-05,0.0
41,faff848dbacb62f976f9bca84670a7cd,2021-04-12,0.0
48,faff848dbacb62f976f9bca84670a7cd,2021-04-19,0.0
55,faff848dbacb62f976f9bca84670a7cd,2021-04-26,0.0
62,faff848dbacb62f976f9bca84670a7cd,2021-05-03,0.0
69,faff848dbacb62f976f9bca84670a7cd,2021-05-10,0.0
76,faff848dbacb62f976f9bca84670a7cd,2021-05-17,182.6666666666497
83,faff848dbacb62f976f9bca84670a7cd,2021-05-24,110.33333333333394
90,faff848dbacb62f976f9bca84670a7cd,2021-05-31,277.9999999999982
97,faff848dbacb62f976f9bca84670a7cd,2021-06-07,3.000000000001819
6,3a0b642ff01278980bab67453708a8b6,2021-03-08,22.54079861110992
13,3a0b642ff01278980bab67453708a8b6,2021-03-15,30.649414062500938
20,3a0b642ff01278980bab67453708a8b6,2021-03-22,10.514865451388204
27,3a0b642ff01278980bab67453708a8b6,2021-03-29,0.0
34,3a0b642ff01278980bab67453708a8b6,2021-04-05,0.0
41,3a0b642ff01278980bab67453708a8b6,2021-04-12,0.0
48,3a0b642ff01278980bab67453708a8b6,2021-04-19,0.0
55,3a0b642ff01278980bab67453708a8b6,2021-04-26,0.0
62,3a0b642ff01278980bab67453708a8b6,2021-05-03,0.0
69,3a0b642ff01278980bab67453708a8b6,2021-05-10,0.0
76,3a0b642ff01278980bab67453708a8b6,2021-05-17,56.46321614583442
83,3a0b642ff01278980bab67453708a8b6,2021-05-24,0.0
90,3a0b642ff01278980bab67453708a8b6,2021-05-31,0.0
97,3a0b642ff01278980bab67453708a8b6,2021-06-07,0.0
6,259fecc1cda9144f306469a50febb00c,2021-03-08,219.3333333333344
13,259fecc1cda9144f306469a50febb00c,2021-03-15,0.0
20,259fecc1cda9144f306469a50febb00c,2021-03-22,519.6666666666674
27,259fecc1cda9144f306469a50febb00c,2021-03-29,0.0
34,259fecc1cda9144f306469a50febb00c,2021-04-05,0.0
41,259fecc1cda9144f306469a50febb00c,2021-04-12,0.0
48,259fecc1cda9144f306469a50febb00c,2021-04-19,0.0
55,259fecc1cda9144f306469a50febb00c,2021-04-26,0.0
62,259fecc1cda9144f306469a50febb00c,2021-05-03,0.0
69,259fecc1cda9144f306469a50febb00c,2021-05-10,0.0
76,259fecc1cda9144f306469a50febb00c,2021-05-17,0.0
83,259fecc1cda9144f306469a50febb00c,2021-05-24,0.0
90,259fecc1cda9144f306469a50febb00c,2021-05-31,0.0
97,259fecc1cda9144f306469a50febb00c,2021-06-07,58.66666666666242
6,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-03-08,154.5000000000182
13,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-03-15,0.0
20,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-03-22,0.0
27,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-03-29,0.0
34,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-04-05,0.0
41,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-04-12,0.0
48,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-04-19,0.0
55,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-04-26,0.0
62,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-05-03,0.0
69,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-05-10,0.0
76,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-05-17,0.0
83,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-05-24,0.0
90,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-05-31,0.0
97,459a4b8f7e7e4025eb59ab3eaf5d1ab6,2021-06-07,0.0
6,639c0c25c70f3323aef91a4fdcbb46ce,2021-03-08,0.0
13,639c0c25c70f3323aef91a4fdcbb46ce,2021-03-15,0.0
20,639c0c25c70f3323aef91a4fdcbb46ce,2021-03-22,0.0
27,639c0c25c70f3323aef91a4fdcbb46ce,2021-03-29,0.0
34,639c0c25c70f3323aef91a4fdcbb46ce,2021-04-05,0.0
41,639c0c25c70f3323aef91a4fdcbb46ce,2021-04-12,0.0
48,639c0c25c70f3323aef91a4fdcbb46ce,2021-04-19,0.0
55,639c0c25c70f3323aef91a4fdcbb46ce,2021-04-26,0.0
62,639c0c25c70f3323aef91a4fdcbb46ce,2021-05-03,0.0
69,639c0c25c70f3323aef91a4fdcbb46ce,2021-05-10,0.0
76,639c0c25c70f3323aef91a4fdcbb46ce,2021-05-17,0.0
83,639c0c25c70f3323aef91a4fdcbb46ce,2021-05-24,0.0
90,639c0c25c70f3323aef91a4fdcbb46ce,2021-05-31,0.0
97,639c0c25c70f3323aef91a4fdcbb46ce,2021-06-07,0.0
6,597b3bff8f39e5aab4e643311a5cbf13,2021-03-08,194.52191840276646
13,597b3bff8f39e5aab4e643311a5cbf13,2021-03-15,331.99815538195617
20,597b3bff8f39e5aab4e643311a5cbf13,2021-03-22,0.0
27,597b3bff8f39e5aab4e643311a5cbf13,2021-03-29,560.9152560763878
34,597b3bff8f39e5aab4e643311a5cbf13,2021-04-05,0.0
41,597b3bff8f39e5aab4e643311a5cbf13,2021-04-12,0.0
48,597b3bff8f39e5aab4e643311a5cbf13,2021-04-19,0.0
55,597b3bff8f39e5aab4e643311a5cbf13,2021-04-26,0.0
62,597b3bff8f39e5aab4e643311a5cbf13,2021-05-03,0.0
69,597b3bff8f39e5aab4e643311a5cbf13,2021-05-10,0.0
76,597b3bff8f39e5aab4e643311a5cbf13,2021-05-17,0.0
83,597b3bff8f39e5aab4e643311a5cbf13,2021-05-24,0.0
90,597b3bff8f39e5aab4e643311a5cbf13,2021-05-31,0.0
97,597b3bff8f39e5aab4e643311a5cbf13,2021-06-07,0.0
6,af506cf1e42fa8ecf7aa78221e248398,2021-03-08,1190.0000000000011
13,af506cf1e42fa8ecf7aa78221e248398,2021-03-15,0.0
20,af506cf1e42fa8ecf7aa78221e248398,2021-03-22,0.0
27,af506cf1e42fa8ecf7aa78221e248398,2021-03-29,0.0
34,af506cf1e42fa8ecf7aa78221e248398,2021-04-05,0.0
41,af506cf1e42fa8ecf7aa78221e248398,2021-04-12,0.0
48,af506cf1e42fa8ecf7aa78221e248398,2021-04-19,0.0
55,af506cf1e42fa8ecf7aa78221e248398,2021-04-26,0.0
62,af506cf1e42fa8ecf7aa78221e248398,2021-05-03,0.0
69,af506cf1e42fa8ecf7aa78221e248398,2021-05-10,0.0
76,af506cf1e42fa8ecf7aa78221e248398,2021-05-17,62.66666666666492
83,af506cf1e42fa8ecf7aa78221e248398,2021-05-24,0.0
90,af506cf1e42fa8ecf7aa78221e248398,2021-05-31,160.6666666666647
97,af506cf1e42fa8ecf7aa78221e248398,2021-06-07,2.0000000000002274
6,eb3befad9751fa395adc234201bc752b,2021-03-08,192.67035590277374
13,eb3befad9751fa395adc234201bc752b,2021-03-15,0.0
20,eb3befad9751fa395adc234201bc752b,2021-03-22,0.0
27,eb3befad9751fa395adc234201bc752b,2021-03-29,0.0
34,eb3befad9751fa395adc234201bc752b,2021-04-05,0.0
41,eb3befad9751fa395adc234201bc752b,2021-04-12,0.0
48,eb3befad9751fa395adc234201bc752b,2021-04-19,0.0
55,eb3befad9751fa395adc234201bc752b,2021-04-26,0.0
62,eb3befad9751fa395adc234201bc752b,2021-05-03,0.0
69,eb3befad9751fa395adc234201bc752b,2021-05-10,0.0
76,eb3befad9751fa395adc234201bc752b,2021-05-17,0.0
83,eb3befad9751fa395adc234201bc752b,2021-05-24,0.0
90,eb3befad9751fa395adc234201bc752b,2021-05-31,0.0
97,eb3befad9751fa395adc234201bc752b,2021-06-07,0.0
6,c0f4e44fb4369aabb14beda9b6dcf795,2021-03-08,37.08333333333337
13,c0f4e44fb4369aabb14beda9b6dcf795,2021-03-15,32.5
20,c0f4e44fb4369aabb14beda9b6dcf795,2021-03-22,76.04166666666703
27,c0f4e44fb4369aabb14beda9b6dcf795,2021-03-29,5.208333333333371
34,c0f4e44fb4369aabb14beda9b6dcf795,2021-04-05,0.0
41,c0f4e44fb4369aabb14beda9b6dcf795,2021-04-12,0.0
48,c0f4e44fb4369aabb14beda9b6dcf795,2021-04-19,555.6249999999995
55,c0f4e44fb4369aabb14beda9b6dcf795,2021-04-26,0.0
62,c0f4e44fb4369aabb14beda9b6dcf795,2021-05-03,0.0
69,c0f4e44fb4369aabb14beda9b6dcf795,2021-05-10,0.0
76,c0f4e44fb4369aabb14beda9b6dcf795,2021-05-17,151.04166666666663
83,c0f4e44fb4369aabb14beda9b6dcf795,2021-05-24,0.0
90,c0f4e44fb4369aabb14beda9b6dcf795,2021-05-31,0.0
97,c0f4e44fb4369aabb14beda9b6dcf795,2021-06-07,0.0
6,7f024a64ce925ed4e9f46c358deeaac4,2021-03-08,7.224826388888772
13,7f024a64ce925ed4e9f46c358deeaac4,2021-03-15,0.0
20,7f024a64ce925ed4e9f46c358deeaac4,2021-03-22,0.0
27,7f024a64ce925ed4e9f46c358deeaac4,2021-03-29,12.000325520833591
34,7f024a64ce925ed4e9f46c358deeaac4,2021-04-05,0.0
41,7f024a64ce925ed4e9f46c358deeaac4,2021-04-12,0.0
48,7f024a64ce925ed4e9f46c358deeaac4,2021-04-19,0.0
55,7f024a64ce925ed4e9f46c358deeaac4,2021-04-26,9.09830729166654
62,7f024a64ce925ed4e9f46c358deeaac4,2021-05-03,0.0
69,7f024a64ce925ed4e9f46c358deeaac4,2021-05-10,0.0
76,7f024a64ce925ed4e9f46c358deeaac4,2021-05-17,0.0
83,7f024a64ce925ed4e9f46c358deeaac4,2021-05-24,0.0
90,7f024a64ce925ed4e9f46c358deeaac4,2021-05-31,0.0
97,7f024a64ce925ed4e9f46c358deeaac4,2021-06-07,0.0
6,aebd84a68e03ed6e4718b7b08e3074ef,2021-03-08,1789.6666666666497
13,aebd84a68e03ed6e4718b7b08e3074ef,2021-03-15,0.0
20,aebd84a68e03ed6e4718b7b08e3074ef,2021-03-22,0.0
27,aebd84a68e03ed6e4718b7b08e3074ef,2021-03-29,0.0
34,aebd84a68e03ed6e4718b7b08e3074ef,2021-04-05,0.0
41,aebd84a68e03ed6e4718b7b08e3074ef,2021-04-12,0.0
48,aebd84a68e03ed6e4718b7b08e3074ef,2021-04-19,0.0
55,aebd84a68e03ed6e4718b7b08e3074ef,2021-04-26,785.6666666666752
62,aebd84a68e03ed6e4718b7b08e3074ef,2021-05-03,110.33333333333348
69,aebd84a68e03ed6e4718b7b08e3074ef,2021-05-10,0.0
76,aebd84a68e03ed6e4718b7b08e3074ef,2021-05-17,732.6666666666847
83,aebd84a68e03ed6e4718b7b08e3074ef,2021-05-24,219.33333333333212
90,aebd84a68e03ed6e4718b7b08e3074ef,2021-05-31,0.0
97,aebd84a68e03ed6e4718b7b08e3074ef,2021-06-07,0.0
6,2e27d9805ecac16ce0521b6037697f85,2021-03-08,226.33333333333758
13,2e27d9805ecac16ce0521b6037697f85,2021-03-15,0.0
20,2e27d9805ecac16ce0521b6037697f85,2021-03-22,0.0
27,2e27d9805ecac16ce0521b6037697f85,2021-03-29,4799.666666666675
34,2e27d9805ecac16ce0521b6037697f85,2021-04-05,0.0
41,2e27d9805ecac16ce0521b6037697f85,2021-04-12,0.0
48,2e27d9805ecac16ce0521b6037697f85,2021-04-19,0.0
55,2e27d9805ecac16ce0521b6037697f85,2021-04-26,0.0
62,2e27d9805ecac16ce0521b6037697f85,2021-05-03,0.0
69,2e27d9805ecac16ce0521b6037697f85,2021-05-10,0.0
76,2e27d9805ecac16ce0521b6037697f85,2021-05-17,0.0
83,2e27d9805ecac16ce0521b6037697f85,2021-05-24,0.0
90,2e27d9805ecac16ce0521b6037697f85,2021-05-31,0.0
97,2e27d9805ecac16ce0521b6037697f85,2021-06-07,0.0
6,6266c5203740d377e810421cfc5716b9,2021-03-08,4445.134548611104
13,6266c5203740d377e810421cfc5716b9,2021-03-15,12.3828125
20,6266c5203740d377e810421cfc5716b9,2021-03-22,0.0
27,6266c5203740d377e810421cfc5716b9,2021-03-29,0.0
34,6266c5203740d377e810421cfc5716b9,2021-04-05,0.0
41,6266c5203740d377e810421cfc5716b9,2021-04-12,0.0
48,6266c5203740d377e810421cfc5716b9,2021-04-19,0.0
55,6266c5203740d377e810421cfc5716b9,2021-04-26,0.0
62,6266c5203740d377e810421cfc5716b9,2021-05-03,0.0
69,6266c5203740d377e810421cfc5716b9,2021-05-10,0.0
76,6266c5203740d377e810421cfc5716b9,2021-05-17,0.0
83,6266c5203740d377e810421cfc5716b9,2021-05-24,0.0
90,6266c5203740d377e810421cfc5716b9,2021-05-31,0.0
97,6266c5203740d377e810421cfc5716b9,2021-06-07,0.0
6,fd66d107be8dd816c24961da4e791a74,2021-03-08,349.8088107638878
13,fd66d107be8dd816c24961da4e791a74,2021-03-15,0.0
20,fd66d107be8dd816c24961da4e791a74,2021-03-22,0.0
27,fd66d107be8dd816c24961da4e791a74,2021-03-29,71.65820312500637
34,fd66d107be8dd816c24961da4e791a74,2021-04-05,12.577039930555657
41,fd66d107be8dd816c24961da4e791a74,2021-04-12,0.0
48,fd66d107be8dd816c24961da4e791a74,2021-04-19,0.0
55,fd66d107be8dd816c24961da4e791a74,2021-04-26,19234.364149305555
62,fd66d107be8dd816c24961da4e791a74,2021-05-03,0.0
69,fd66d107be8dd816c24961da4e791a74,2021-05-10,0.0
76,fd66d107be8dd816c24961da4e791a74,2021-05-17,0.0
83,fd66d107be8dd816c24961da4e791a74,2021-05-24,0.0
90,fd66d107be8dd816c24961da4e791a74,2021-05-31,0.0
97,fd66d107be8dd816c24961da4e791a74,2021-06-07,0.0
6,8d2fb899d57a2c110d4e2381fa264c7f,2021-03-08,0.0
13,8d2fb899d57a2c110d4e2381fa264c7f,2021-03-15,0.0
20,8d2fb899d57a2c110d4e2381fa264c7f,2021-03-22,0.0
27,8d2fb899d57a2c110d4e2381fa264c7f,2021-03-29,18.66666666666665
34,8d2fb899d57a2c110d4e2381fa264c7f,2021-04-05,0.0
41,8d2fb899d57a2c110d4e2381fa264c7f,2021-04-12,401.3333333333333
48,8d2fb899d57a2c110d4e2381fa264c7f,2021-04-19,5.684341886080802e-14
55,8d2fb899d57a2c110d4e2381fa264c7f,2021-04-26,0.0
62,8d2fb899d57a2c110d4e2381fa264c7f,2021-05-03,0.0
69,8d2fb899d57a2c110d4e2381fa264c7f,2021-05-10,82.33333333333343
76,8d2fb899d57a2c110d4e2381fa264c7f,2021-05-17,0.0
83,8d2fb899d57a2c110d4e2381fa264c7f,2021-05-24,0.0
90,8d2fb899d57a2c110d4e2381fa264c7f,2021-05-31,0.0
97,8d2fb899d57a2c110d4e2381fa264c7f,2021-06-07,0.0
6,45df6584b5943dd3501157de0b9c13d9,2021-03-08,912.2102864583576
13,45df6584b5943dd3501157de0b9c13d9,2021-03-15,0.0
20,45df6584b5943dd3501157de0b9c13d9,2021-03-22,0.0
27,45df6584b5943dd3501157de0b9c13d9,2021-03-29,0.0
34,45df6584b5943dd3501157de0b9c13d9,2021-04-05,106.26519097216351
41,45df6584b5943dd3501157de0b9c13d9,2021-04-12,0.0
48,45df6584b5943dd3501157de0b9c13d9,2021-04-19,0.0
55,45df6584b5943dd3501157de0b9c13d9,2021-04-26,628.7451171875446
62,45df6584b5943dd3501157de0b9c13d9,2021-05-03,0.0
69,45df6584b5943dd3501157de0b9c13d9,2021-05-10,0.0
76,45df6584b5943dd3501157de0b9c13d9,2021-05-17,0.0
83,45df6584b5943dd3501157de0b9c13d9,2021-05-24,0.0
90,45df6584b5943dd3501157de0b9c13d9,2021-05-31,0.0
97,45df6584b5943dd3501157de0b9c13d9,2021-06-07,0.0
6,d77dab7121d72df83028a8273a7ffa13,2021-03-08,981.7144097222465
13,d77dab7121d72df83028a8273a7ffa13,2021-03-15,0.0
20,d77dab7121d72df83028a8273a7ffa13,2021-03-22,0.0
27,d77dab7121d72df83028a8273a7ffa13,2021-03-29,0.0
34,d77dab7121d72df83028a8273a7ffa13,2021-04-05,2487.691514756919
41,d77dab7121d72df83028a8273a7ffa13,2021-04-12,0.0
48,d77dab7121d72df83028a8273a7ffa13,2021-04-19,0.0
55,d77dab7121d72df83028a8273a7ffa13,2021-04-26,0.0
62,d77dab7121d72df83028a8273a7ffa13,2021-05-03,0.0
69,d77dab7121d72df83028a8273a7ffa13,2021-05-10,0.0
76,d77dab7121d72df83028a8273a7ffa13,2021-05-17,0.0
83,d77dab7121d72df83028a8273a7ffa13,2021-05-24,0.0
90,d77dab7121d72df83028a8273a7ffa13,2021-05-31,0.0
97,d77dab7121d72df83028a8273a7ffa13,2021-06-07,0.0
6,e8342075f51194a067989f171a97f31a,2021-03-08,117.33333333333212
13,e8342075f51194a067989f171a97f31a,2021-03-15,0.0
20,e8342075f51194a067989f171a97f31a,2021-03-22,0.0
27,e8342075f51194a067989f171a97f31a,2021-03-29,0.0
34,e8342075f51194a067989f171a97f31a,2021-04-05,0.0
41,e8342075f51194a067989f171a97f31a,2021-04-12,11.000000000001137
48,e8342075f51194a067989f171a97f31a,2021-04-19,0.0
55,e8342075f51194a067989f171a97f31a,2021-04-26,0.0
62,e8342075f51194a067989f171a97f31a,2021-05-03,0.0
69,e8342075f51194a067989f171a97f31a,2021-05-10,0.0
76,e8342075f51194a067989f171a97f31a,2021-05-17,0.0
83,e8342075f51194a067989f171a97f31a,2021-05-24,9.0
90,e8342075f51194a067989f171a97f31a,2021-05-31,0.9999999999989768
97,e8342075f51194a067989f171a97f31a,2021-06-07,8.666666666666643
6,a821fe149e065aa25a312f1cfb07624c,2021-03-08,0.0
13,a821fe149e065aa25a312f1cfb07624c,2021-03-15,0.0
20,a821fe149e065aa25a312f1cfb07624c,2021-03-22,16.0
